UserID,Academic_Major,Deep_Work_Hours,Doomscrolling_Hours,Sleep_Duration,Reported_Stress_Level,Mental_Fatigue_Score
U02662,BBA,4.3,4.9,5.6,1,Moderate
U02663,Arts,3.9,3.4,7.9,2,Severe
U02664,BTech,3.9,5.7,9.4,8,Moderate
U02665,BBA,3.3,4.2,4.7,5,Moderate
U02666,BCA,7.9,6.5,4.5,7,Severe
U02667,BBA,5.4,1.9,4.2,4,Moderate
U02668,BBA,3.0,0.2,5.0,5,Low
U02669,BBA,4.3,4.7,5.5,6,Severe
U02670,Arts,3.2,3.9,8.6,10,Severe
U02671,BCA,0.5,7.4,6.5,8,Low
U02672,Arts,3.0,0.9,5.5,7,Severe
U02673,BTech,0.8,4.5,7.7,5,Low
U02674,BCA,8.1,7.5,6.7,10,Severe
U02675,Arts,2.5,1.2,10.0,7,Low
U02676,Arts,4.4,1.6,6.1,8,Moderate
U02677,Arts,9.0,1.3,5.6,7,Moderate
U02678,BTech,7.9,4.2,4.8,1,Severe
U02679,BTech,0.1,5.5,7.0,9,Severe
U02680,BCA,8.1,4.1,4.6,10,Low
U02681,BTech,3.5,0.2,7.0,7,Moderate
U02682,Arts,6.4,7.9,5.1,4,Moderate
U02683,Arts,9.9,7.1,7.2,6,Moderate
U02684,BBA,8.4,1.6,5.2,1,Moderate
U02685,BBA,7.9,3.8,7.8,5,Moderate
U02686,BCA,1.5,1.6,9.4,10,Moderate
U02687,BBA,1.5,3.8,5.5,4,Low
U02688,BTech,8.9,1.1,6.2,6,Moderate
U02689,Arts,7.5,7.1,9.3,9,Moderate
U02690,BCA,2.9,2.1,4.8,9,Moderate
U02691,BTech,4.6,4.8,8.9,7,Low
U02692,Arts,8.5,4.8,5.0,3,Low
U02693,Arts,5.7,0.1,6.6,6,Moderate
U02694,BBA,1.5,7.5,5.1,7,Moderate
U02695,Arts,3.3,5.4,8.0,8,Moderate
U02696,BTech,4.6,7.8,7.8,1,Moderate
U02697,BBA,6.8,1.1,9.2,8,Low
U02698,Arts,9.4,6.5,8.0,9,Moderate
U02699,BCA,3.9,4.9,5.4,1,Severe
U02700,BBA,9.0,4.2,8.5,8,Severe
U02701,BTech,7.8,6.6,5.7,10,Low
U02702,BBA,6.5,1.4,9.0,8,Low
U02703,BBA,4.1,7.3,9.5,9,Moderate
U02704,BCA,8.7,1.6,8.2,3,Low
U02705,BBA,8.9,7.5,6.4,9,Moderate
U02706,Arts,5.7,0.3,4.7,8,Severe
U02707,BBA,3.9,4.8,9.7,7,Severe
U02708,Arts,9.6,5.4,5.2,2,Severe
U02709,BCA,9.1,2.6,8.1,4,Low
U02710,BBA,7.3,6.5,9.5,5,Moderate
U02711,BTech,6.6,3.7,4.5,7,Severe
U02712,BTech,9.2,0.2,5.0,1,Severe
U02713,BTech,5.7,5.9,7.0,5,Moderate
U02714,BBA,1.6,6.0,5.5,2,Severe
U02715,Arts,9.1,0.9,9.5,2,Low
U02716,Arts,9.4,3.0,9.8,2,Severe
U02717,BTech,2.4,3.1,9.8,8,Low
U02718,BTech,8.5,7.8,5.5,4,Severe
U02719,BTech,5.5,5.4,8.8,10,Moderate
U02720,Arts,7.7,2.9,6.0,4,Moderate
U02721,BBA,0.4,7.8,8.2,1,Severe
U02722,BTech,8.5,4.9,4.5,9,Moderate
U02723,BTech,2.7,7.2,5.1,8,Moderate
U02724,BTech,6.1,0.3,6.0,3,Moderate
U02725,BBA,0.4,5.3,7.8,6,Low
U02726,BBA,4.9,3.9,6.4,5,Severe
U02727,Arts,2.5,4.1,8.3,9,Moderate
U02728,BCA,4.0,3.1,7.2,5,Moderate
U02729,BCA,8.9,7.5,7.8,9,Low
U02730,BCA,5.9,1.4,8.3,1,Moderate
U02731,BCA,0.4,0.4,4.3,8,Moderate
U02732,BBA,2.6,2.1,6.4,10,Moderate
U02733,Arts,2.3,4.6,6.8,10,Moderate
U02734,BTech,5.3,7.8,9.4,7,Moderate
U02735,BCA,3.4,2.8,7.8,5,Moderate
U02736,BBA,4.1,7.8,9.5,8,Low
U02737,BTech,3.8,1.8,9.1,9,Low
U02738,BBA,2.7,6.9,5.1,6,Severe
U02739,Arts,1.9,7.9,7.8,2,Moderate
U02740,BBA,6.5,3.6,7.2,7,Moderate
U02741,Arts,0.6,6.2,6.7,7,Severe
U02742,Arts,8.7,2.3,7.2,8,Moderate
U02743,BTech,7.1,2.3,7.7,6,Moderate
U02744,Arts,7.8,5.6,6.1,3,Severe
U02745,BBA,1.3,2.6,5.7,3,Moderate
U02746,BCA,5.5,3.4,4.7,5,Severe
U02747,BTech,0.0,3.1,8.8,3,Moderate
U02748,Arts,1.1,1.4,8.2,6,Low
U02749,BCA,0.2,6.9,6.5,10,Low
U02750,BBA,7.8,5.5,9.2,6,Severe
U02751,BTech,6.4,2.1,7.4,5,Moderate
U02752,Arts,1.4,7.1,5.3,1,Moderate
U02753,BCA,2.9,6.3,7.2,9,Moderate
U02754,Arts,3.5,6.8,4.6,8,Severe
U02755,Arts,3.7,7.9,5.4,5,Severe
U02756,BCA,8.7,7.7,8.2,2,Moderate
U02757,BCA,8.3,0.7,7.9,1,Moderate
U02758,BBA,0.0,1.6,6.5,3,Severe
U02759,BBA,6.2,2.9,8.2,7,Severe
U02760,BTech,4.0,7.9,5.2,4,Severe
U02761,BBA,0.4,5.2,4.5,9,Severe
U02762,Arts,7.8,0.6,5.1,10,Low
U02763,BCA,6.4,3.5,9.9,7,Low
U02764,Arts,4.0,2.2,8.7,5,Low
U02765,BTech,2.2,5.9,9.1,1,Low
U02766,BBA,7.2,6.4,8.5,6,Moderate
U02767,Arts,6.8,6.0,4.2,6,Moderate
U02768,Arts,5.0,4.5,7.0,3,Moderate
U02769,BCA,8.3,7.4,4.2,1,Severe
U02770,Arts,7.9,7.9,9.7,8,Moderate
U02771,BTech,8.0,7.8,8.0,1,Severe
U02772,BCA,8.5,4.1,5.5,5,Low
U02773,BBA,4.8,5.4,9.9,4,Severe
U02774,BCA,7.5,1.6,9.9,4,Moderate
U02775,BBA,7.5,0.1,5.1,7,Moderate
U02776,BTech,9.2,3.9,8.6,9,Severe
U02777,BTech,1.8,5.9,8.3,5,Moderate
U02778,Arts,6.9,7.5,6.7,4,Moderate
U02779,BBA,3.8,0.6,7.7,7,Moderate
U02780,BBA,8.1,6.0,4.2,4,Severe
U02781,BTech,9.8,5.1,5.9,8,Moderate
U02782,BCA,2.4,0.7,6.9,9,Moderate
U02783,BTech,8.1,4.4,4.7,3,Moderate
U02784,BCA,2.4,6.2,8.0,5,Moderate
U02785,Arts,9.2,2.2,5.3,7,Moderate
U02786,BCA,1.7,2.1,4.0,8,Severe
U02787,Arts,6.2,1.6,7.0,7,Severe
U02788,BTech,9.2,7.6,4.8,1,Severe
U02789,Arts,2.6,6.1,8.9,8,Moderate
U02790,BCA,6.3,7.6,4.8,1,Severe
U02791,BBA,2.3,1.5,8.9,9,Low
U02792,Arts,4.3,2.5,8.1,3,Low
U02793,BCA,8.4,5.8,7.7,1,Moderate
U02794,BTech,9.2,5.5,7.2,1,Severe
U02795,BBA,4.7,3.4,6.6,2,Moderate
U02796,BCA,1.7,7.8,4.7,8,Severe
U02797,Arts,2.8,4.6,6.7,1,Low
U02798,Arts,9.9,6.1,7.5,1,Severe
U02799,Arts,7.0,4.5,9.7,4,Moderate
U02800,BCA,7.0,7.3,4.7,3,Moderate
U02801,Arts,6.4,2.4,6.5,9,Low
U02802,BCA,6.0,0.3,4.7,7,Low
U02803,BTech,8.4,4.1,8.7,8,Severe
U02804,BTech,4.7,3.6,4.6,2,Moderate
U02805,BTech,9.9,4.4,6.9,3,Severe
U02806,BBA,4.6,2.5,4.3,6,Low
U02807,Arts,8.2,2.7,6.5,10,Low
U02808,Arts,4.5,6.8,6.8,5,Low
U02809,BCA,5.9,2.0,6.9,7,Severe
U02810,Arts,8.7,0.1,8.6,4,Low
U02811,BCA,5.7,2.2,8.9,9,Moderate
U02812,BTech,8.9,6.0,5.3,10,Moderate
U02813,Arts,5.9,7.3,9.4,6,Moderate
U02814,BTech,7.5,3.5,8.0,3,Moderate
U02815,BTech,2.8,0.6,7.7,7,Moderate
U02816,BTech,5.6,7.1,8.1,6,Moderate
U02817,Arts,7.9,0.6,6.1,1,Moderate
U02818,BCA,7.9,1.5,7.5,2,Moderate
U02819,Arts,0.8,1.9,4.5,4,Moderate
U02820,Arts,9.3,2.5,7.8,10,Moderate
U02821,BBA,4.9,3.4,7.2,6,Low
U02822,BCA,5.5,3.8,6.5,9,Low
U02823,Arts,6.2,0.1,8.8,2,Moderate
U02824,BBA,0.1,0.1,6.5,1,Low
U02825,Arts,0.3,3.1,7.2,1,Low
U02826,BCA,3.1,7.9,8.0,4,Severe
U02827,BCA,5.7,2.4,7.4,6,Low
U02828,BTech,0.6,0.6,7.4,9,Low
U02829,Arts,3.9,7.5,8.3,8,Severe
U02830,Arts,7.1,2.9,9.8,3,Moderate
U02831,BTech,6.8,1.5,7.2,2,Moderate
U02832,BCA,9.0,7.9,7.3,7,Moderate
U02833,BBA,8.3,1.6,7.5,7,Moderate
U02834,BBA,8.9,2.4,9.7,9,Low
U02835,Arts,0.4,7.1,8.0,8,Moderate
U02836,BBA,5.4,0.7,8.1,10,Low
U02837,BBA,7.3,0.6,9.5,6,Moderate
U02838,BCA,7.9,3.9,9.6,8,Moderate
U02839,BBA,7.7,4.5,9.6,5,Low
U02840,Arts,6.7,2.7,6.0,5,Severe
U02841,BBA,1.5,7.9,4.9,1,Moderate
U02842,BTech,5.1,2.0,4.5,6,Severe
U02843,BTech,6.1,0.7,9.4,1,Low
U02844,BBA,7.1,7.2,4.4,3,Moderate
U02845,Arts,5.9,4.8,9.9,4,Low
U02846,BBA,2.6,0.8,5.9,7,Moderate
U02847,BBA,9.5,6.4,6.1,10,Severe
U02848,BCA,0.6,0.7,5.5,5,Moderate
U02849,BBA,0.8,7.7,9.1,10,Moderate
U02850,BCA,3.7,6.8,8.4,10,Severe
U02851,BBA,2.5,0.0,6.8,4,Low
U02852,BCA,3.5,4.9,5.6,5,Severe
U02853,BCA,2.1,2.6,4.5,6,Severe
U02854,BCA,4.3,5.9,5.3,1,Moderate
U02855,BBA,3.5,5.4,5.6,9,Moderate
U02856,BTech,6.4,3.8,5.9,7,Low
U02857,Arts,5.7,0.6,8.1,6,Moderate
U02858,BBA,9.3,7.4,4.5,5,Severe
U02859,BBA,8.1,7.7,8.3,5,Severe
U02860,Arts,7.8,2.5,7.0,9,Low
U02861,BBA,0.7,7.4,4.3,6,Severe
U02862,BCA,0.5,0.4,8.9,10,Low
U02863,BCA,7.5,4.4,9.8,4,Severe
U02864,BBA,1.1,5.2,4.6,6,Severe
U02865,BBA,8.1,3.9,4.4,10,Moderate
U02866,BBA,1.9,3.8,9.5,1,Moderate
U02867,Arts,3.3,4.8,7.0,6,Moderate
U02868,Arts,8.7,1.5,6.2,2,Severe
U02869,BCA,2.2,5.1,8.0,3,Moderate
U02870,BTech,3.0,0.9,8.4,2,Low
U02871,BBA,5.4,4.7,8.4,7,Low
U02872,BTech,9.4,1.9,8.7,5,Moderate
U02873,BBA,8.5,5.8,9.8,5,Moderate
U02874,BBA,6.3,1.9,8.3,9,Moderate
U02875,Arts,3.7,3.5,8.5,5,Severe
U02876,BBA,2.0,0.1,8.5,3,Low
U02877,BCA,5.7,2.2,9.9,7,Low
U02878,BBA,2.6,7.7,5.0,4,Severe
U02879,Arts,5.5,1.1,6.3,2,Severe
U02880,BTech,0.3,0.3,6.9,2,Moderate
U02881,Arts,2.4,6.7,5.5,4,Severe
U02882,BBA,0.8,6.0,5.7,3,Severe
U02883,BBA,1.8,3.7,9.3,6,Severe
U02884,BBA,9.3,0.0,7.7,9,Severe
U02885,BBA,2.4,7.1,9.7,7,Low
U02886,BCA,9.4,2.6,5.0,3,Moderate
U02887,BTech,0.2,5.9,6.3,8,Severe
U02888,Arts,5.2,5.9,5.8,4,Moderate
U02889,BCA,5.2,3.8,9.9,4,Moderate
U02890,BTech,2.9,2.0,5.5,1,Moderate
U02891,BTech,0.0,2.0,4.7,4,Moderate
U02892,BBA,4.5,4.0,6.1,8,Severe
U02893,BBA,5.4,5.8,7.5,9,Low
U02894,BCA,9.0,5.4,6.0,3,Severe
U02895,BCA,2.9,5.9,4.5,8,Severe
U02896,Arts,2.3,8.0,9.6,3,Severe
U02897,Arts,2.6,6.6,8.5,5,Moderate
U02898,Arts,8.7,0.2,9.2,4,Moderate
U02899,BCA,5.6,0.6,8.8,9,Low
U02900,BTech,2.0,1.5,4.9,8,Severe
U02901,BCA,3.7,6.0,4.1,7,Severe
U02902,BTech,9.5,5.0,7.3,9,Moderate
U02903,BCA,7.5,1.0,7.3,1,Moderate
U02904,Arts,9.0,2.9,6.4,1,Severe
U02905,Arts,9.5,3.6,5.2,6,Moderate
U02906,BCA,4.4,0.2,4.1,2,Moderate
U02907,BCA,9.9,1.4,4.7,3,Moderate
U02908,Arts,6.6,3.9,6.1,10,Moderate
U02909,BTech,1.2,5.9,4.4,1,Moderate
U02910,BTech,9.7,0.3,9.0,6,Low
U02911,BTech,8.3,1.2,8.0,4,Low
U02912,BTech,9.2,0.1,6.6,9,Moderate
U02913,BBA,2.0,1.2,4.2,3,Severe
U02914,BTech,5.3,4.1,6.3,1,Low
U02915,BBA,6.8,6.7,6.8,2,Moderate
U02916,BBA,6.9,6.4,5.2,1,Severe
U02917,BTech,1.9,7.8,6.3,10,Moderate
U02918,BCA,4.5,3.9,4.1,2,Moderate
U02919,Arts,4.1,1.2,8.9,10,Moderate
U02920,Arts,8.1,5.2,4.3,5,Severe
U02921,BTech,3.2,0.0,8.3,5,Moderate
U02922,BTech,5.6,5.0,5.2,7,Moderate
U02923,BCA,2.6,1.0,4.7,9,Moderate
U02924,BBA,6.8,2.0,7.7,6,Moderate
U02925,BTech,8.8,4.2,8.5,10,Moderate
U02926,BBA,0.7,5.0,5.3,3,Severe
U02927,BCA,1.0,2.1,7.6,6,Severe
U02928,BBA,8.6,5.1,7.8,9,Severe
U02929,BCA,6.5,3.5,8.2,7,Severe
U02930,Arts,4.0,1.8,8.7,9,Moderate
U02931,Arts,2.8,3.8,7.6,7,Moderate
U02932,BCA,5.8,3.1,7.4,8,Low
U02933,Arts,2.3,5.3,8.5,10,Low
U02934,BCA,9.6,7.9,8.1,10,Low
U02935,Arts,4.8,2.0,5.7,4,Moderate
U02936,BTech,2.7,6.6,9.1,6,Moderate
U02937,BCA,6.7,0.0,5.5,2,Low
U02938,BCA,4.1,5.6,5.3,5,Severe
U02939,BCA,3.6,5.1,6.6,1,Moderate
U02940,BTech,4.5,4.2,9.4,8,Moderate
U02941,BCA,4.5,1.3,5.1,3,Moderate
U02942,Arts,3.1,4.2,6.8,9,Moderate
U02943,Arts,8.0,3.9,5.7,4,Severe
U02944,Arts,0.4,2.9,7.0,4,Severe
U02945,BTech,7.4,3.3,9.8,9,Low
U02946,BCA,6.6,7.0,4.6,1,Severe
U02947,BTech,5.5,7.8,8.4,7,Moderate
U02948,BCA,7.2,6.0,5.1,6,Severe
U02949,Arts,6.7,0.9,5.2,10,Low
U02950,BTech,1.9,1.6,8.1,8,Low
U02951,BBA,1.9,1.7,6.8,1,Moderate
U02952,BCA,4.9,2.7,5.2,9,Severe
U02953,Arts,9.3,2.4,8.6,3,Low
U02954,BCA,2.6,3.7,7.5,3,Low
U02955,BTech,0.0,7.7,4.9,9,Severe
U02956,BBA,6.9,4.8,9.0,3,Severe
U02957,BTech,1.7,5.5,7.0,9,Severe
U02958,BTech,0.6,3.4,4.6,6,Severe
U02959,BBA,3.9,2.7,4.3,9,Severe
U02960,BTech,1.4,2.5,6.9,7,Severe
U02961,Arts,0.7,4.2,4.2,5,Severe
U02962,Arts,5.7,7.6,5.1,2,Severe
U02963,BCA,1.5,7.1,4.3,7,Severe
U02964,BBA,5.9,2.8,4.9,10,Moderate
U02965,BTech,0.4,7.0,6.5,5,Severe
U02966,BBA,3.5,4.2,4.5,8,Moderate
U02967,BBA,4.8,3.3,8.4,5,Moderate
U02968,Arts,4.9,2.8,4.0,7,Moderate
U02969,Arts,2.7,0.2,8.1,10,Low
U02970,BTech,9.0,4.8,4.2,1,Low
U02971,BBA,6.2,2.6,6.5,4,Low
U02972,BBA,2.4,4.0,8.7,7,Moderate
U02973,BTech,7.5,4.4,5.0,3,Low
U02974,BCA,9.5,1.2,6.7,4,Moderate
U02975,BBA,7.0,4.8,4.9,1,Moderate
U02976,BCA,1.3,4.7,9.3,3,Moderate
U02977,BTech,7.5,6.8,8.7,5,Low
U02978,BTech,3.0,2.5,6.6,3,Moderate
U02979,BBA,1.6,6.8,5.4,2,Severe
U02980,BCA,1.3,0.4,4.7,1,Moderate
U02981,BTech,9.7,3.4,7.7,2,Low
U02982,BTech,3.6,6.0,7.1,6,Moderate
U02983,Arts,6.7,2.2,7.1,9,Moderate
U02984,BCA,2.6,4.2,4.0,7,Moderate
U02985,BTech,8.9,2.1,9.4,2,Low
U02986,BBA,8.5,3.8,4.9,1,Severe
U02987,BCA,8.4,2.0,6.7,6,Low
U02988,BCA,4.5,6.1,9.5,5,Moderate
U02989,BTech,1.0,4.8,6.7,5,Low
U02990,BTech,2.9,1.6,8.5,3,Low
U02991,BTech,4.6,4.0,5.4,10,Moderate
U02992,BCA,7.3,6.3,8.4,7,Moderate
U02993,BBA,4.1,6.7,4.2,4,Severe
U02994,BBA,1.6,2.6,5.4,7,Moderate
U02995,Arts,1.6,7.2,4.3,4,Moderate
U02996,Arts,9.8,1.2,8.6,7,Low
U02997,Arts,4.4,5.6,4.7,4,Severe
U02998,BCA,5.2,6.7,8.2,5,Moderate
U02999,BCA,6.9,0.5,4.4,10,Severe
U03000,BCA,9.4,6.2,4.3,5,Severe
U03001,Arts,8.0,2.9,8.5,10,Moderate
U03002,BBA,9.0,3.3,8.3,9,Moderate
U03003,Arts,4.8,5.6,9.5,8,Severe
U03004,BTech,6.8,5.1,5.1,10,Severe
U03005,BBA,0.9,6.8,8.0,2,Low
U03006,Arts,5.3,2.9,8.1,5,Low
U03007,BBA,0.1,2.6,7.1,9,Moderate
U03008,BCA,5.1,2.2,7.5,4,Severe
U03009,BBA,0.1,1.7,6.8,6,Low
U03010,BBA,0.7,0.6,8.4,10,Moderate
U03011,BCA,8.4,5.4,9.0,2,Severe
U03012,BTech,9.2,7.2,5.6,5,Low
U03013,BCA,9.5,4.6,8.3,1,Severe
U03014,BBA,8.4,6.2,6.5,4,Severe
U03015,BTech,7.8,3.6,4.9,8,Low
U03016,Arts,6.1,5.1,6.4,1,Low
U03017,BBA,1.6,6.8,9.8,2,Moderate
U03018,BBA,8.8,3.6,6.7,1,Moderate
U03019,BTech,9.7,6.9,7.5,10,Low
U03020,BBA,1.0,1.0,4.9,7,Moderate
U03021,BBA,6.1,2.2,6.5,7,Low
U03022,Arts,8.2,5.6,9.0,3,Severe
U03023,BTech,1.7,0.8,9.1,2,Moderate
U03024,BTech,9.4,4.7,6.9,5,Moderate
U03025,Arts,1.8,2.8,8.4,7,Moderate
U03026,Arts,2.7,4.0,9.5,4,Moderate
U03027,BBA,8.4,1.9,7.0,9,Low
U03028,BCA,9.5,5.2,5.1,4,Severe
U03029,Arts,8.6,3.4,8.6,10,Severe
U03030,BTech,8.5,5.1,8.3,3,Low
U03031,BCA,8.4,1.2,7.1,5,Low
U03032,BCA,2.0,2.8,9.9,1,Severe
U03033,BBA,8.6,2.4,5.6,8,Low
U03034,Arts,1.6,0.2,6.8,5,Severe
U03035,Arts,5.1,7.5,8.6,3,Moderate
U03036,BBA,7.6,2.5,6.9,6,Moderate
U03037,BBA,6.4,0.0,9.9,9,Low
U03038,BBA,2.1,7.5,5.0,7,Severe
U03039,BBA,0.5,4.8,4.8,5,Low
U03040,BTech,2.3,5.6,4.6,1,Severe
U03041,BTech,5.7,5.5,9.4,10,Severe
U03042,BCA,6.3,5.5,5.6,6,Moderate
U03043,BBA,2.8,7.5,4.8,10,Moderate
U03044,BCA,2.3,7.5,5.3,2,Severe
U03045,BTech,5.9,3.3,5.2,10,Moderate
U03046,BBA,6.0,4.6,6.1,1,Moderate
U03047,BBA,5.9,1.9,5.6,1,Moderate
U03048,Arts,4.6,6.8,4.3,8,Severe
U03049,BCA,0.6,6.2,5.1,5,Moderate
U03050,BBA,5.2,0.5,9.1,10,Low
U03051,Arts,1.9,7.8,5.9,6,Severe
U03052,BCA,3.0,4.7,9.9,5,Low
U03053,Arts,3.7,7.4,6.3,4,Moderate
U03054,BCA,4.8,5.9,8.3,8,Severe
U03055,BBA,3.9,0.8,9.5,6,Low
U03056,Arts,5.0,7.0,7.2,6,Severe
U03057,BTech,9.3,3.2,9.0,4,Severe
U03058,Arts,7.2,7.6,6.9,3,Severe
U03059,BBA,2.8,5.2,4.6,10,Moderate
U03060,BBA,8.6,4.1,6.6,9,Moderate
U03061,BBA,8.8,6.9,5.0,2,Severe
U03062,BTech,9.5,5.8,9.4,4,Severe
U03063,BTech,2.6,6.6,6.3,2,Low
U03064,BCA,2.4,2.0,10.0,1,Low
U03065,BCA,1.9,2.5,5.7,5,Moderate
U03066,BBA,6.5,2.9,8.4,7,Low
U03067,Arts,2.5,6.1,6.8,2,Moderate
U03068,Arts,2.8,2.6,5.8,9,Severe
U03069,BTech,1.9,2.5,8.3,5,Moderate
U03070,BTech,8.3,0.3,7.5,4,Severe
U03071,BCA,5.0,3.1,9.9,1,Moderate
U03072,BBA,1.0,2.3,8.4,6,Moderate
U03073,Arts,5.0,3.7,9.5,8,Low
U03074,Arts,4.9,3.1,8.7,10,Low
U03075,BBA,9.0,0.4,5.7,7,Low
U03076,BBA,3.3,5.2,8.7,4,Severe
U03077,BCA,2.8,6.6,7.8,6,Moderate
U03078,Arts,6.5,0.6,8.5,1,Low
U03079,BCA,1.9,3.9,9.9,1,Low
U03080,BCA,6.0,5.2,9.4,10,Moderate
U03081,Arts,7.7,4.6,4.6,1,Moderate
U03082,BTech,9.1,0.5,5.3,1,Low
U03083,BBA,2.3,4.0,6.6,8,Severe
U03084,BCA,2.8,5.1,5.6,1,Severe
U03085,Arts,6.2,5.3,7.0,10,Moderate
U03086,BCA,6.1,0.4,8.6,6,Low
U03087,BTech,2.2,2.6,8.7,8,Moderate
U03088,BBA,0.1,6.8,4.6,6,Moderate
U03089,BTech,0.4,7.6,8.9,6,Severe
U03090,Arts,4.1,1.7,8.3,2,Moderate
U03091,BTech,0.9,7.4,6.3,5,Low
U03092,BCA,3.3,1.1,6.4,3,Moderate
U03093,Arts,2.1,4.9,6.9,4,Moderate
U03094,BTech,9.7,2.6,4.1,1,Low
U03095,BBA,7.4,7.0,9.2,10,Low
U03096,BTech,4.1,0.4,5.1,5,Low
U03097,Arts,4.7,0.7,7.7,6,Moderate
U03098,BTech,7.8,1.3,5.2,7,Severe
U03099,BBA,4.3,1.1,6.1,6,Low
U03100,BCA,4.5,2.4,5.3,6,Low
U03101,BTech,5.8,2.9,8.1,2,Moderate
U03102,Arts,3.5,3.6,9.1,7,Moderate
U03103,Arts,5.6,3.4,9.1,4,Moderate
U03104,BBA,4.8,0.7,5.4,5,Low
U03105,Arts,3.4,0.8,7.1,10,Severe
U03106,Arts,9.5,4.3,4.2,5,Severe
U03107,Arts,6.9,6.6,9.9,10,Severe
U03108,BCA,1.8,5.1,6.1,3,Severe
U03109,Arts,4.2,6.5,4.1,1,Moderate
U03110,Arts,6.7,5.1,4.1,4,Moderate
U03111,BBA,6.5,0.2,8.7,5,Low
U03112,BTech,5.1,7.2,8.5,1,Low
U03113,BBA,1.7,4.6,7.7,1,Moderate
U03114,Arts,8.7,6.3,5.5,10,Low
U03115,Arts,7.1,7.2,7.3,3,Severe
U03116,Arts,9.7,6.6,8.4,9,Moderate
U03117,Arts,9.6,7.6,5.8,4,Severe
U03118,BBA,3.8,6.9,8.6,3,Moderate
U03119,Arts,9.5,3.8,9.4,1,Moderate
U03120,Arts,2.2,5.9,7.0,8,Moderate
U03121,BTech,9.6,6.9,8.3,6,Moderate
U03122,BCA,7.0,2.4,4.5,8,Moderate
U03123,BTech,8.1,3.9,4.6,10,Moderate
U03124,Arts,3.8,1.4,7.7,5,Moderate
U03125,Arts,9.2,0.8,5.9,2,Severe
U03126,BCA,1.0,5.2,8.0,2,Low
U03127,BTech,4.3,4.3,6.2,3,Moderate
U03128,BBA,2.3,5.0,7.3,5,Moderate
U03129,BCA,4.5,7.7,5.5,7,Moderate
U03130,Arts,8.7,2.0,6.4,4,Moderate
U03131,BBA,4.8,1.5,8.0,7,Low
U03132,BCA,4.4,7.4,7.8,8,Severe
U03133,Arts,9.0,6.6,7.1,4,Low
U03134,BBA,5.7,0.9,5.4,9,Moderate
U03135,Arts,6.1,3.1,8.1,8,Moderate
U03136,BCA,6.1,7.0,5.5,1,Moderate
U03137,BBA,0.1,7.9,8.4,7,Moderate
U03138,Arts,8.0,4.5,9.9,3,Moderate
U03139,BTech,3.4,2.0,8.6,9,Low
U03140,Arts,5.3,1.4,8.6,3,Low
U03141,BTech,1.6,1.7,10.0,3,Low
U03142,BTech,7.2,3.3,4.8,10,Severe
U03143,BBA,5.5,4.9,6.2,1,Severe
U03144,BBA,6.1,7.8,4.3,6,Moderate
U03145,BTech,6.2,6.1,6.7,10,Severe
U03146,BBA,1.1,0.9,7.4,4,Moderate
U03147,BBA,1.3,2.8,6.7,4,Moderate
U03148,BCA,8.4,7.7,7.0,7,Moderate
U03149,BBA,6.5,6.4,5.5,9,Severe
U03150,BCA,5.6,4.8,7.7,7,Moderate
U03151,BCA,0.7,2.5,8.0,4,Moderate
U03152,BBA,9.8,4.5,8.8,2,Low
U03153,Arts,4.1,4.3,9.7,7,Low
U03154,BBA,6.4,0.2,8.1,6,Severe
U03155,BCA,5.3,0.9,5.8,1,Moderate
U03156,Arts,1.6,6.5,8.8,3,Moderate
U03157,BBA,7.2,5.8,5.8,6,Severe
U03158,BTech,3.0,0.4,8.0,1,Low
U03159,Arts,6.9,3.0,6.9,2,Severe
U03160,BTech,7.5,5.6,4.2,2,Severe
U03161,BTech,3.9,4.7,8.6,7,Severe
U03162,Arts,7.0,3.9,4.1,2,Low
U03163,BTech,4.1,1.1,9.8,6,Low
U03164,BBA,6.1,6.6,5.4,9,Severe
U03165,BTech,8.5,7.4,6.0,2,Severe
U03166,Arts,2.4,6.2,7.0,1,Moderate
U03167,BTech,6.5,5.8,5.0,1,Severe
U03168,Arts,4.4,2.7,6.0,9,Moderate
U03169,BTech,4.1,7.7,8.5,7,Moderate
U03170,BBA,8.5,2.2,7.1,5,Moderate
U03171,BBA,0.6,0.2,9.0,2,Low
U03172,Arts,3.7,3.1,9.7,6,Moderate
U03173,BCA,3.7,5.0,9.2,4,Moderate
U03174,BTech,0.3,6.6,6.2,5,Low
U03175,BCA,4.8,2.1,8.3,5,Moderate
U03176,Arts,1.2,4.7,5.0,5,Low
U03177,BBA,6.9,6.2,9.6,6,Moderate
U03178,BTech,0.5,2.9,6.7,7,Severe
U03179,BCA,1.2,7.3,5.8,8,Severe
U03180,Arts,7.7,6.6,6.6,4,Moderate
U03181,BCA,3.2,2.9,8.1,4,Severe
U03182,BBA,8.6,5.4,6.7,4,Severe
U03183,BBA,2.6,0.8,8.3,9,Low
U03184,BTech,8.8,7.0,6.5,2,Severe
U03185,BBA,3.7,5.7,6.2,10,Moderate
U03186,BBA,9.4,2.8,8.0,2,Low
U03187,BTech,1.5,4.6,5.2,8,Severe
U03188,BBA,2.4,2.9,8.8,2,Moderate
U03189,BCA,2.5,7.3,7.1,10,Severe
U03190,BBA,0.8,6.8,7.1,5,Low
U03191,BTech,9.4,0.9,9.7,4,Moderate
U03192,BTech,5.0,3.3,6.6,10,Low
U03193,BCA,4.7,5.5,8.5,10,Low
